ID,Unique_Reference,Price,Date,Postcode,House_Type,Status_N,Tenure_Type,House_Number,Flat_Number,Street_Name,Area,City,Region,County,A,A.1,Quarter,Education_Growth_Rate,Bank_Growth_Rate,GDP_Growth_Rate
3789786,{2859C1AC-07FA-52B4-E063-4804A8C05948},431146,2024-06-10 00:00,DA5 3AJ,T,N,F,28,,DORCHESTER AVENUE,,BEXLEY,BEXLEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789787,{2859C1AC-0809-52B4-E063-4804A8C05948},780000,2024-10-22 00:00,BR7 5QD,D,N,F,LAVEROCK,,MANOR PARK,,CHISLEHURST,BROMLEY,GREATER LONDON,A,A,2024 Q4,1.6,0.3,0.1
3789788,{12A8BAB6-45E0-2125-E063-4804A8C08CC1},425000,2024-01-30 00:00,DA15 8JU,S,N,F,178,,DAYS LANE,,SIDCUP,BEXLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789789,{12A8BAB6-4651-2125-E063-4804A8C08CC1},560000,2024-02-02 00:00,BR6 9BQ,S,N,F,9,,BLENHEIM ROAD,,ORPINGTON,BROMLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789790,{12A8BAB6-468A-2125-E063-4804A8C08CC1},500000,2024-01-26 00:00,DA14 5HD,S,N,F,28,,PARSONAGE LANE,NORTH CRAY,SIDCUP,BEXLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789791,{1775CCF7-A1D9-38BA-E063-4704A8C05A7C},728000,2024-03-08 00:00,SE24 9LQ,F,N,L,71,FLAT A,BECKWITH ROAD,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789792,{1775CCF7-A1DD-38BA-E063-4704A8C05A7C},345000,2024-03-08 00:00,SE12 8LH,F,N,L,19F,,SOUTHBROOK ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789793,{1775CCF7-A1DE-38BA-E063-4704A8C05A7C},273000,2024-03-14 00:00,SE23 3NP,F,N,L,23,FLAT 9,BOVENEY ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789794,{1775CCF7-A1DF-38BA-E063-4704A8C05A7C},200000,2024-03-22 00:00,SE28 0HQ,F,N,L,44,,PRINCESS ALICE WAY,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789795,{1775CCF7-A1E1-38BA-E063-4704A8C05A7C},590000,2024-02-20 00:00,TW9 1AQ,F,N,L,CARRINGTON LODGE,3,SHEEN ROAD,,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789796,{1775CCF7-A1E2-38BA-E063-4704A8C05A7C},402000,2024-01-12 00:00,SE8 4JE,F,N,L,26A,,LIND STREET,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789797,{1775CCF7-A1E5-38BA-E063-4704A8C05A7C},378000,2024-03-15 00:00,SE8 4SF,F,N,L,WILSHAW HOUSE,FLAT 18,DEPTFORD CHURCH STREET,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789798,{1775CCF7-A1E6-38BA-E063-4704A8C05A7C},572000,2024-03-25 00:00,SE13 5JD,T,N,F,62,,ENNERSDALE ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789799,{1775CCF7-A1EA-38BA-E063-4704A8C05A7C},420000,2024-02-23 00:00,SE6 3LP,S,N,F,17,,MOREMEAD ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789800,{1775CCF7-A1ED-38BA-E063-4704A8C05A7C},645000,2024-02-15 00:00,SE15 2NZ,F,N,L,"ASSEMBLY APARTMENTS, 24",FLAT 27,YORK GROVE,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789801,{1775CCF7-A1EE-38BA-E063-4704A8C05A7C},665000,2024-04-04 00:00,TW11 9PP,F,N,L,42,,THAMESPOINT,,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789802,{1775CCF7-A1F1-38BA-E063-4704A8C05A7C},435000,2024-04-04 00:00,SE1 2LB,F,N,L,DEVON MANSIONS,FLAT 96,TOOLEY STREET,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789803,{1775CCF7-A1F4-38BA-E063-4704A8C05A7C},305000,2024-01-25 00:00,SE27 9PG,F,N,L,167B,,AUCKLAND HILL,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789804,{1775CCF7-A1F9-38BA-E063-4704A8C05A7C},377500,2024-01-08 00:00,SE23 1HN,F,N,L,6,,WASTDALE ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789805,{1775CCF7-A1FA-38BA-E063-4704A8C05A7C},240000,2024-03-22 00:00,SE1 4NZ,F,N,L,PRESTON HOUSE,FLAT 13,PRESTON CLOSE,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789806,{1775CCF7-A1FB-38BA-E063-4704A8C05A7C},831000,2024-01-09 00:00,SE1 4JX,F,N,L,"PORTLAND COURT, 1",FLAT 32,FALMOUTH ROAD,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789807,{1775CCF7-A1FD-38BA-E063-4704A8C05A7C},295000,2024-01-05 00:00,TW9 2JX,F,N,L,SOVEREIGN COURT,FLAT 13,VICTORIA VILLAS,,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789808,{1775CCF7-A1FF-38BA-E063-4704A8C05A7C},260000,2024-01-09 00:00,SE28 0HP,F,N,L,13,,ANSON PLACE,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789809,{1775CCF7-A201-38BA-E063-4704A8C05A7C},223000,2024-03-01 00:00,SE2 9QR,T,N,L,72,,CHALCOMBE ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789810,{1775CCF7-A202-38BA-E063-4704A8C05A7C},370000,2024-01-17 00:00,SW15 2RT,F,N,L,MANFRED COURT,FLAT 17,MANFRED ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789811,{1775CCF7-A204-38BA-E063-4704A8C05A7C},820000,2024-03-01 00:00,SW8 2LR,F,N,L,14,FLAT 190,ST GEORGE WHARF,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789812,{1775CCF7-A205-38BA-E063-4704A8C05A7C},490000,2024-01-19 00:00,SE12 8LP,F,N,L,144B,,MANOR LANE,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789813,{1775CCF7-A206-38BA-E063-4704A8C05A7C},1250000,2024-01-08 00:00,SW12 8JS,F,N,L,19,,WESTERN LANE,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789814,{1775CCF7-A209-38BA-E063-4704A8C05A7C},627500,2024-03-28 00:00,SE19 1AW,F,N,L,41,GROUND FLOOR FLAT,ALEXANDRA DRIVE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789815,{1775CCF7-A20F-38BA-E063-4704A8C05A7C},475000,2024-03-05 00:00,SW2 5AR,F,N,L,5C,,HAYTER ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789816,{1775CCF7-A210-38BA-E063-4704A8C05A7C},268000,2024-01-10 00:00,SW11 3DX,F,N,L,MEECHAM COURT,FLAT 14,SHUTTLEWORTH ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789817,{1775CCF7-A211-38BA-E063-4704A8C05A7C},295000,2024-03-15 00:00,SW12 9EE,F,N,L,"GATEWAY HOUSE, 2A",FLAT 16,BALHAM HILL,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789818,{12A8BAB6-471F-2125-E063-4804A8C08CC1},580000,2024-02-05 00:00,BR5 1AL,D,N,F,66,,ROLLESTON AVENUE,PETTS WOOD,ORPINGTON,BROMLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789819,{12A8BAB6-4408-2125-E063-4804A8C08CC1},582000,2024-01-26 00:00,DA16 2NZ,D,N,F,243,,HOOK LANE,,WELLING,BEXLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789820,{12A8BAB6-441A-2125-E063-4804A8C08CC1},925001,2024-01-22 00:00,BR2 8QG,S,N,F,6,,LAKESIDE DRIVE,,BROMLEY,BROMLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789821,{12A8BAB6-442D-2125-E063-4804A8C08CC1},555000,2024-02-02 00:00,BR6 6JQ,D,N,F,14,,EDITH ROAD,,ORPINGTON,BROMLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789822,{12A8BAB6-4434-2125-E063-4804A8C08CC1},302000,2024-01-19 00:00,DA7 6NJ,T,N,F,24,,PARKSIDE AVENUE,,BEXLEYHEATH,BEXLEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789823,{1775CCF7-A213-38BA-E063-4704A8C05A7C},239500,2024-04-02 00:00,TW9 4BS,F,N,L,"JUNIPER HOUSE, 29",FLAT 15,MELLISS AVENUE,,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789824,{1775CCF7-A214-38BA-E063-4704A8C05A7C},430000,2024-03-04 00:00,SE11 6DJ,F,N,L,DERBY HOUSE,FLAT 16,WALNUT TREE WALK,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789825,{1775CCF7-A217-38BA-E063-4704A8C05A7C},495000,2024-03-21 00:00,SE10 8BB,F,N,L,CHARTER BUILDINGS,8,CATHERINE GROVE,GREENWICH,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789826,{1775CCF7-A218-38BA-E063-4704A8C05A7C},1050000,2024-03-28 00:00,SW19 4RG,F,N,L,"LONGWORTH HOUSE, 9",FLAT 1,WOODHAYES ROAD,,LONDON,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789827,{1775CCF7-A21C-38BA-E063-4704A8C05A7C},705000,2024-03-22 00:00,SW9 0AD,F,N,L,32,FLAT 1,LORN ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789828,{1775CCF7-A221-38BA-E063-4704A8C05A7C},592500,2024-02-20 00:00,SW2 2QR,F,N,L,44,1,TRINITY RISE,TULSE HILL,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789829,{1775CCF7-A222-38BA-E063-4704A8C05A7C},995000,2024-03-22 00:00,SW17 7QW,F,N,L,61,,HOSACK ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789830,{1775CCF7-A223-38BA-E063-4704A8C05A7C},490000,2024-04-22 00:00,SE1 2NZ,F,N,L,"COOPERS LODGE, 4",FLAT 14,THREE OAK LANE,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789831,{1775CCF7-A225-38BA-E063-4704A8C05A7C},1060000,2024-04-18 00:00,SW2 5UR,T,N,F,10,,PLATO ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789832,{1775CCF7-A227-38BA-E063-4704A8C05A7C},273000,2024-01-05 00:00,SW17 9RU,F,N,L,32,,GRAVENEL GARDENS,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789833,{1775CCF7-A228-38BA-E063-4704A8C05A7C},312000,2024-01-10 00:00,SE12 0AP,F,N,L,155,FLAT 5,BURNT ASH HILL,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789834,{1775CCF7-A229-38BA-E063-4704A8C05A7C},725000,2024-03-14 00:00,SE8 4EJ,T,N,F,49,,CRANBROOK ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789835,{1775CCF7-A22A-38BA-E063-4704A8C05A7C},1600000,2024-03-22 00:00,TW1 1NP,S,N,F,218A,,ST MARGARETS ROAD,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789836,{1775CCF7-A231-38BA-E063-4704A8C05A7C},590000,2024-02-29 00:00,SE4 1QB,F,N,L,84B,,TYRWHITT ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789837,{1775CCF7-A233-38BA-E063-4704A8C05A7C},200000,2024-03-01 00:00,CR4 3BU,F,N,L,"GRANGE HOUSE, 62",FLAT 2,CHURCH ROAD,,MITCHAM,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789838,{1775CCF7-A234-38BA-E063-4704A8C05A7C},430000,2024-03-28 00:00,SW19 6RU,F,N,L,40,,CASTLECOMBE DRIVE,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789839,{1775CCF7-A236-38BA-E063-4704A8C05A7C},925000,2024-03-29 00:00,TW12 1QF,S,N,F,14,,HOLLY ROAD,HAMPTON HILL,HAMPTON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789840,{1775CCF7-A239-38BA-E063-4704A8C05A7C},1050000,2024-01-12 00:00,SE1 2AS,F,N,L,"TEA TRADE WHARF, 26",APARTMENT 402,SHAD THAMES,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789841,{1775CCF7-A23D-38BA-E063-4704A8C05A7C},325000,2024-03-08 00:00,SE14 5RQ,F,N,L,118,,JOSEPH HARDCASTLE CLOSE,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789842,{1775CCF7-A23E-38BA-E063-4704A8C05A7C},815000,2024-03-28 00:00,SE3 8SX,T,N,F,4,,REYNOLDS PLACE,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789843,{1775CCF7-A240-38BA-E063-4704A8C05A7C},400000,2024-01-12 00:00,SW15 3DA,F,N,L,20,,HAYWARD GARDENS,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789844,{1775CCF7-A241-38BA-E063-4704A8C05A7C},270000,2024-01-03 00:00,SW2 3PX,F,N,L,22,,HIGH TREES,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789845,{1775CCF7-A242-38BA-E063-4704A8C05A7C},295000,2024-04-12 00:00,SE13 7RT,F,N,L,NEBRASKA BUILDING,FLAT 308,DEALS GATEWAY,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789846,{1775CCF7-A245-38BA-E063-4704A8C05A7C},975000,2024-04-08 00:00,SW11 5XS,T,N,F,237,,EVERSLEIGH ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789847,{1775CCF7-A247-38BA-E063-4704A8C05A7C},375000,2024-03-26 00:00,SE13 5RL,F,N,L,48B - 48D,,MANOR PARK,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789848,{1775CCF7-A249-38BA-E063-4704A8C05A7C},250000,2024-02-22 00:00,SE6 3QB,F,N,L,6,,OSLAC ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789849,{1775CCF7-A24A-38BA-E063-4704A8C05A7C},478000,2024-01-12 00:00,SW18 4QD,F,N,L,80A,,PENWITH ROAD,EARLSFIELD,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789850,{1775CCF7-A24E-38BA-E063-4704A8C05A7C},862000,2024-04-08 00:00,SW11 8NP,F,N,L,"THE BRIDGE, 334",FLAT 201,QUEENSTOWN ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789851,{1775CCF7-A250-38BA-E063-4704A8C05A7C},190000,2024-03-08 00:00,SE6 2LE,F,N,L,STANNARD COURT,52,CULVERLEY ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789852,{1775CCF7-A254-38BA-E063-4704A8C05A7C},385000,2024-03-01 00:00,BR1 5LR,T,N,F,16,,DAGONET ROAD,,BROMLEY,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789853,{1775CCF7-A258-38BA-E063-4704A8C05A7C},715000,2024-04-11 00:00,SW17 9HG,T,N,F,2,,STELLA ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789854,{1775CCF7-A259-38BA-E063-4704A8C05A7C},412500,2024-04-22 00:00,SE18 6TJ,F,N,L,BUILDING 45,FLAT 106,HOPTON ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789855,{1775CCF7-A25B-38BA-E063-4704A8C05A7C},555000,2024-01-12 00:00,SW11 4DU,F,N,L,66,FIRST FLOOR FLAT,WARRINER GARDENS,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789856,{1775CCF7-A261-38BA-E063-4704A8C05A7C},810000,2024-01-04 00:00,SE15 4RG,T,N,F,4,,QUANTOCK MEWS,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789857,{1775CCF7-A263-38BA-E063-4704A8C05A7C},200000,2024-03-27 00:00,SE18 5LE,F,N,L,219,,SAMUEL STREET,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789858,{1775CCF7-A269-38BA-E063-4704A8C05A7C},360000,2024-04-08 00:00,SW4 7BU,F,N,L,55,,TEIGNMOUTH CLOSE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789859,{1775CCF7-A26F-38BA-E063-4704A8C05A7C},511000,2024-03-20 00:00,TW1 1EN,F,N,L,21,,FULWOOD GARDENS,,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789860,{1775CCF7-A270-38BA-E063-4704A8C05A7C},640000,2024-03-25 00:00,SW11 8PJ,F,N,L,"OSWALD BUILDING, 374",APARTMENT 129,QUEENSTOWN ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789861,{1775CCF7-A273-38BA-E063-4704A8C05A7C},450000,2024-01-05 00:00,SW2 3BA,F,N,L,92,FLAT 2,BARCOMBE AVENUE,STREATHAM HILL,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789862,{1775CCF7-A274-38BA-E063-4704A8C05A7C},505000,2024-04-03 00:00,SW13 0NS,F,N,L,ELM BANK MANSIONS,FLAT 18A,THE TERRACE,,LONDON,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789863,{1775CCF7-A276-38BA-E063-4704A8C05A7C},503000,2024-03-08 00:00,SE4 2DN,T,N,F,19,,SEYMOUR GARDENS,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789864,{1775CCF7-A278-38BA-E063-4704A8C05A7C},360000,2024-04-05 00:00,SE19 1SN,F,N,L,"COTMAN COURT, 61",FLAT 19,FARQUHAR ROAD,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789865,{1775CCF7-A279-38BA-E063-4704A8C05A7C},575000,2024-04-05 00:00,SW11 8NT,F,N,L,"EUSTACE BUILDING, 372",APARTMENT 16,QUEENSTOWN ROAD,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789866,{1775CCF7-A27B-38BA-E063-4704A8C05A7C},700000,2024-01-05 00:00,SE15 5TJ,T,N,F,46,,STAFFORDSHIRE STREET,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789867,{1775CCF7-A27F-38BA-E063-4704A8C05A7C},440000,2024-01-15 00:00,SW15 1HN,F,N,L,COMMON VIEW,FLAT 4,PUTNEY COMMON,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789868,{1775CCF7-A283-38BA-E063-4704A8C05A7C},442000,2024-03-26 00:00,SW9 6UW,F,N,L,16,,SALISBURY PLACE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789869,{1775CCF7-A284-38BA-E063-4704A8C05A7C},480000,2024-04-10 00:00,SE3 7EL,F,N,L,WOODLANDS HEIGHTS,FLAT 38,VANBRUGH HILL,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789870,{1775CCF7-A286-38BA-E063-4704A8C05A7C},268000,2024-01-12 00:00,SE15 6FL,F,N,L,2,FLAT 4,BURCHER GALE GROVE,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789871,{1775CCF7-A287-38BA-E063-4704A8C05A7C},560000,2024-03-15 00:00,SE3 7EL,F,N,L,WOODLANDS HEIGHTS,FLAT 3,VANBRUGH HILL,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789872,{1775CCF7-A28C-38BA-E063-4704A8C05A7C},340000,2024-03-26 00:00,SE8 3AJ,F,N,L,ARAGON TOWER,FLAT 12.03,GEORGE BEARD ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789873,{1775CCF7-A28E-38BA-E063-4704A8C05A7C},417000,2024-03-20 00:00,SE4 1PJ,F,N,L,"WADCROFT COURT, 55",FLAT 6,GEOFFREY ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789874,{1775CCF7-A28F-38BA-E063-4704A8C05A7C},387500,2024-03-22 00:00,TW10 6RQ,F,N,L,"SPA HOUSE, 52",FLAT 3,RICHMOND HILL,,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789875,{1775CCF7-A294-38BA-E063-4704A8C05A7C},305000,2024-02-22 00:00,SE11 5SU,F,N,L,ROTHESAY COURT,FLAT 39,HARLEYFORD STREET,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789876,{1775CCF7-A298-38BA-E063-4704A8C05A7C},325000,2024-03-27 00:00,SE7 8QS,F,N,L,110,FLAT 4,CHARLTON PARK LANE,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789877,{1775CCF7-A299-38BA-E063-4704A8C05A7C},1690000,2024-01-12 00:00,SW19 1SP,S,N,F,9,,GRIFFITHS ROAD,,LONDON,MERTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789878,{1775CCF7-A29C-38BA-E063-4704A8C05A7C},410000,2024-02-14 00:00,SE18 6PG,F,N,L,BUILDING 50,APARTMENT 1,ARGYLL ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789879,{1775CCF7-A2A0-38BA-E063-4704A8C05A7C},252000,2024-02-29 00:00,SW9 0NB,F,N,L,"NIGHTINGALE HOUSE, 29",FLAT 21,HILLYARD STREET,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789880,{1775CCF7-A2A1-38BA-E063-4704A8C05A7C},415000,2024-03-05 00:00,SW11 5RQ,F,N,L,64 - 66,FLAT 2D,LAVENDER HILL,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789881,{1775CCF7-A2A3-38BA-E063-4704A8C05A7C},267500,2024-02-19 00:00,SE18 3AG,F,N,L,123B,,PLUM LANE,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789882,{1775CCF7-A2A6-38BA-E063-4704A8C05A7C},725000,2024-04-08 00:00,SW8 2PH,F,N,L,"PRIORY GROVE SCHOOL, 10",FLAT 9,PRIORY GROVE,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789883,{1775CCF7-A2A9-38BA-E063-4704A8C05A7C},555000,2024-04-10 00:00,SE15 4QS,T,N,F,11A,,BLENHEIM GROVE,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789884,{1775CCF7-A2AF-38BA-E063-4704A8C05A7C},470000,2024-03-15 00:00,SW18 2PW,F,N,L,43,,PHOENIX WAY,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789885,{1775CCF7-A2B0-38BA-E063-4704A8C05A7C},390000,2024-04-02 00:00,SE2 9LP,T,N,F,164,,MOTTISFONT ROAD,,LONDON,GREENWICH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3789886,{1775CCF7-A21E-38BA-E063-4704A8C05A7C},300000,2024-03-12 00:00,SE1 5QH,F,N,L,6,,THORBURN SQUARE,,LONDON,SOUTHWARK,GREATER LONDON,B,A,2024 Q1,1.6,0.25,0.7
3789887,{1061746D-98AA-3C34-E063-4804A8C0F9E7},1710000,2024-01-05 00:00,NW6 1ED,S,N,F,5,,ULYSSES ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789888,{1061746D-98B7-3C34-E063-4804A8C0F9E7},1340000,2024-01-19 00:00,N5 1LH,T,N,F,25,,GILLESPIE ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789889,{1061746D-98BC-3C34-E063-4804A8C0F9E7},625000,2024-01-12 00:00,SE12 9EX,D,N,F,48,,WINN ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789890,{1061746D-98CA-3C34-E063-4804A8C0F9E7},1175000,2024-01-05 00:00,N1 9SB,T,N,F,17,,WHARFDALE ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789891,{1061746D-98D3-3C34-E063-4804A8C0F9E7},1400000,2024-01-10 00:00,E3 5BT,T,N,F,53,,ANTILL ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3789892,{1061746D-98E4-3C34-E063-4804A8C0F9E7},740000,2024-01-03 00:00,SW16 2BU,T,N,F,152,,WELLFIELD ROAD,STREATHAM,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
