Region,House_Type,Year,Price,Growth
Hackney,O,2015,1737940.043,-55.5594462
Hackney,O,2016,2349631.31,35.19633889
Hackney,O,2017,2209235.383,-5.975232206
Hackney,O,2018,2016122.58,-8.741160172
Hackney,O,2019,3097017.778,53.61257342
Hackney,O,2020,2745566.705,-11.3480483
Hackney,O,2021,2261342.104,-17.63659937
Hackney,O,2022,3133602.306,38.57267769
Hackney,O,2023,1083645.114,-65.41855003
Hackney,O,2024,1942223.091,79.23054944
Hackney,S,1995,110764.5352,
Hackney,S,1996,107748.3871,-2.723026923
Hackney,S,1997,149880.4198,39.10223984
Hackney,S,1998,171560.4132,14.46486032
Hackney,S,1999,197372.1569,15.04527948
Hackney,S,2000,262640.4955,33.06866565
Hackney,S,2001,284456.25,8.306317906
Hackney,S,2002,340652.8391,19.75579341
Hackney,S,2003,380278.5882,11.63229676
Hackney,S,2004,438322.4648,15.26351426
Hackney,S,2005,476629.375,8.739435755
Hackney,S,2006,526006.8113,10.35971321
Hackney,S,2007,615290.284,16.97382443
Hackney,S,2008,675857.1429,9.843623487
Hackney,S,2009,548999.8913,-18.76983219
Hackney,S,2010,602933.6721,9.824005739
Hackney,S,2011,640663.7,6.257741044
Hackney,S,2012,735759.0435,14.8432545
Hackney,S,2013,758490.6842,3.08954962
Hackney,S,2014,996139.2,31.33176461
Hackney,S,2015,1251236.885,25.60863829
Hackney,S,2016,1197790.541,-4.271480863
Hackney,S,2017,1308933.361,9.278986334
Hackney,S,2018,1297156.25,-0.899748716
Hackney,S,2019,1343486.083,3.57164631
Hackney,S,2020,1208665.333,-10.03514303
Hackney,S,2021,1384128.926,14.51713624
Hackney,S,2022,1527279.849,10.34231132
Hackney,S,2023,1635558.108,7.089614855
Hackney,S,2024,1422382.125,-13.03383732
Hackney,T,1995,89612.90145,
Hackney,T,1996,98842.98331,10.29994757
Hackney,T,1997,111837.8784,13.14700812
Hackney,T,1998,135571.9928,21.22189257
Hackney,T,1999,162342.5946,19.74641021
Hackney,T,2000,199659.4834,22.98650513
Hackney,T,2001,227948.4435,14.16860325
Hackney,T,2002,258398.3138,13.35822693
Hackney,T,2003,290793.6714,12.5369849
Hackney,T,2004,309078.0845,6.287761718
Hackney,T,2005,332020.1284,7.422733922
Hackney,T,2006,382596.0206,15.23277895
Hackney,T,2007,464699.179,21.45949095
Hackney,T,2008,478416.6867,2.951911324
Hackney,T,2009,456519.7373,-4.576961884
Hackney,T,2010,525334.71,15.07382201
Hackney,T,2011,527558.2155,0.423255019
Hackney,T,2012,601460.5054,14.00836681
Hackney,T,2013,683678.6916,13.66975644
Hackney,T,2014,820495.2204,20.01181702
Hackney,T,2015,915319.7253,11.55698443
Hackney,T,2016,972761.5048,6.275597253
Hackney,T,2017,1023929.732,5.260099943
Hackney,T,2018,1005974.579,-1.753553246
Hackney,T,2019,954784.9388,-5.08856201
Hackney,T,2020,1062573.292,11.28928079
Hackney,T,2021,1098589.868,3.389561637
Hackney,T,2022,1171511.613,6.637758748
Hackney,T,2023,1172069.962,0.047660544
Hackney,T,2024,1133559.215,-3.28570375
Hammersmith And Fulham,D,1995,251250,
Hammersmith And Fulham,D,1996,381995.5556,52.03803206
Hammersmith And Fulham,D,1997,309001.6744,-19.10856817
Hammersmith And Fulham,D,1998,314768.1818,1.866173512
Hammersmith And Fulham,D,1999,578226.3889,83.69912281
Hammersmith And Fulham,D,2000,712379,23.20070714
Hammersmith And Fulham,D,2001,596407.1429,-16.27951654
Hammersmith And Fulham,D,2002,608155.2105,1.969806668
Hammersmith And Fulham,D,2003,1028195.455,69.06793476
Hammersmith And Fulham,D,2004,624541.6667,-39.25846843
Hammersmith And Fulham,D,2005,1410000.111,125.7655792
Hammersmith And Fulham,D,2006,817666.6667,-42.00946083
Hammersmith And Fulham,D,2007,1144178.125,39.93209845
Hammersmith And Fulham,D,2008,874813.6364,-23.5421813
Hammersmith And Fulham,D,2009,853269.2308,-2.462742314
Hammersmith And Fulham,D,2010,1206250,41.36804147
Hammersmith And Fulham,D,2011,1232333.333,2.162348877
Hammersmith And Fulham,D,2012,1367307.143,10.95270296
Hammersmith And Fulham,D,2013,1669593.75,22.10817143
Hammersmith And Fulham,D,2014,4087916.667,144.844991
Hammersmith And Fulham,D,2015,1658687.5,-59.42462542
Hammersmith And Fulham,D,2016,1517777.778,-8.495254364
Hammersmith And Fulham,D,2017,2171220,43.05256223
Hammersmith And Fulham,D,2018,1312500,-39.55011468
Hammersmith And Fulham,D,2019,2277500,73.52380952
Hammersmith And Fulham,D,2020,2569220.5,12.80880351
Hammersmith And Fulham,D,2021,3354666.667,30.57138018
Hammersmith And Fulham,D,2022,1861111.111,-44.52172761
Hammersmith And Fulham,D,2023,2278777.6,22.44178149
Hammersmith And Fulham,D,2024,2513500,10.30036455
Hammersmith And Fulham,F,1995,99846.79347,
Hammersmith And Fulham,F,1996,111930.1707,12.1019182
Hammersmith And Fulham,F,1997,132787.79,18.63449248
Hammersmith And Fulham,F,1998,147580.5741,11.1401689
Hammersmith And Fulham,F,1999,176008.1719,19.26242527
Hammersmith And Fulham,F,2000,206358.0398,17.24344251
Hammersmith And Fulham,F,2001,226137.5703,9.585054445
Hammersmith And Fulham,F,2002,260822.3405,15.33790701
Hammersmith And Fulham,F,2003,272925.1987,4.640268991
Hammersmith And Fulham,F,2004,286467.9769,4.962084235
Hammersmith And Fulham,F,2005,310496.7371,8.387939358
Hammersmith And Fulham,F,2006,331166.3028,6.656934889
Hammersmith And Fulham,F,2007,390152.5286,17.81166302
Hammersmith And Fulham,F,2008,428908.3786,9.933512442
Hammersmith And Fulham,F,2009,368405.4903,-14.10625003
Hammersmith And Fulham,F,2010,404785.8194,9.875077889
Hammersmith And Fulham,F,2011,412510.2199,1.908268546
Hammersmith And Fulham,F,2012,460171.7797,11.55403128
Hammersmith And Fulham,F,2013,525345.906,14.16299937
Hammersmith And Fulham,F,2014,634763.1741,20.82766171
Hammersmith And Fulham,F,2015,736212.8564,15.98228857
Hammersmith And Fulham,F,2016,746610.8058,1.412356412
Hammersmith And Fulham,F,2017,819835.7235,9.807642365
Hammersmith And Fulham,F,2018,854086.6297,4.177776741
Hammersmith And Fulham,F,2019,716336.9851,-16.12829891
Hammersmith And Fulham,F,2020,803761.3055,12.20435663
Hammersmith And Fulham,F,2021,699159.8282,-13.01399763
Hammersmith And Fulham,F,2022,715994.6677,2.407867098
Hammersmith And Fulham,F,2023,806975.7488,12.70694954
Hammersmith And Fulham,F,2024,679794.376,-15.76024719
Hammersmith And Fulham,O,1997,169950,
Hammersmith And Fulham,O,2012,251250,47.83759929
Hammersmith And Fulham,O,2013,4532420.8,1703.948577
Hammersmith And Fulham,O,2014,1282461.904,-71.7047035
Hammersmith And Fulham,O,2015,4787976.126,273.3425617
Hammersmith And Fulham,O,2016,2038921.931,-57.41578744
Hammersmith And Fulham,O,2017,3222659.218,58.05701872
Hammersmith And Fulham,O,2018,3561334.15,10.50917609
Hammersmith And Fulham,O,2019,5216770.682,46.48360592
Hammersmith And Fulham,O,2020,2114412.005,-59.46894862
Hammersmith And Fulham,O,2021,2004691.077,-5.189193427
Hammersmith And Fulham,O,2022,2346091.821,17.03009247
Hammersmith And Fulham,O,2023,1101189.645,-53.06280705
Hammersmith And Fulham,O,2024,1597142.839,45.03794569
Hammersmith And Fulham,S,1995,226122.9125,
Hammersmith And Fulham,S,1996,264929.784,17.16184843
Hammersmith And Fulham,S,1997,299911.1765,13.20402408
Hammersmith And Fulham,S,1998,339368.9512,13.15648693
Hammersmith And Fulham,S,1999,423583.2069,24.81495593
Hammersmith And Fulham,S,2000,530398.8043,25.21714641
Hammersmith And Fulham,S,2001,591588.2059,11.53648934
Hammersmith And Fulham,S,2002,685295.5631,15.83996373
Hammersmith And Fulham,S,2003,742640.3472,8.367890762
Hammersmith And Fulham,S,2004,798990.975,7.587875879
Hammersmith And Fulham,S,2005,869023.4848,8.765119011
Hammersmith And Fulham,S,2006,926103.2973,6.568270414
Hammersmith And Fulham,S,2007,867299.9899,-6.349540874
Hammersmith And Fulham,S,2008,1134758.848,30.83810228
Hammersmith And Fulham,S,2009,844961.6883,-25.53821546
Hammersmith And Fulham,S,2010,1326525,56.99232502
Hammersmith And Fulham,S,2011,1311611.446,-1.124257305
Hammersmith And Fulham,S,2012,1268434.091,-3.291931846
Hammersmith And Fulham,S,2013,1673832.22,31.96051985
Hammersmith And Fulham,S,2014,2078329.452,24.16593653
Hammersmith And Fulham,S,2015,1747462.564,-15.91984793
Hammersmith And Fulham,S,2016,1830957.75,4.778081523
Hammersmith And Fulham,S,2017,1797082.791,-1.850122391
Hammersmith And Fulham,S,2018,1867711.111,3.930165086
Hammersmith And Fulham,S,2019,2208687.5,18.25637738
Hammersmith And Fulham,S,2020,1875864.816,-15.06879919
Hammersmith And Fulham,S,2021,1872981.667,-0.153697063
Hammersmith And Fulham,S,2022,2439286.021,30.23544567
Hammersmith And Fulham,S,2023,2053405.405,-15.81940831
Hammersmith And Fulham,S,2024,1918535.714,-6.568098572
Hammersmith And Fulham,T,1995,190522.3723,
Hammersmith And Fulham,T,1996,205875.6989,8.058542626
Hammersmith And Fulham,T,1997,258127.4104,25.380223
Hammersmith And Fulham,T,1998,294752.1263,14.18861941
Hammersmith And Fulham,T,1999,345300.6432,17.14950035
Hammersmith And Fulham,T,2000,419765.8702,21.56533111
Hammersmith And Fulham,T,2001,447537.8335,6.616060335
Hammersmith And Fulham,T,2002,502286.0153,12.23319634
Hammersmith And Fulham,T,2003,509932.6248,1.522361597
Hammersmith And Fulham,T,2004,588557.6215,15.41870297
Hammersmith And Fulham,T,2005,604805.5944,2.760642675
Hammersmith And Fulham,T,2006,680204.6571,12.46666092
Hammersmith And Fulham,T,2007,851862.89,25.23626252
Hammersmith And Fulham,T,2008,827973.0233,-2.80442628
Hammersmith And Fulham,T,2009,837866.2746,1.194876048
Hammersmith And Fulham,T,2010,975589.5236,16.43737827
Hammersmith And Fulham,T,2011,1026242.953,5.192084224
Hammersmith And Fulham,T,2012,1127996.731,9.915174308
Hammersmith And Fulham,T,2013,1291977.722,14.53736399
Hammersmith And Fulham,T,2014,1490646.479,15.37710396
Hammersmith And Fulham,T,2015,1451142.223,-2.650142481
Hammersmith And Fulham,T,2016,1476326.174,1.735457063
Hammersmith And Fulham,T,2017,1464777.047,-0.7822883
Hammersmith And Fulham,T,2018,1389902.97,-5.111636422
Hammersmith And Fulham,T,2019,1380954.27,-0.643836305
Hammersmith And Fulham,T,2020,1469718.656,6.42775713
Hammersmith And Fulham,T,2021,1506912.303,2.530664409
Hammersmith And Fulham,T,2022,1599106.743,6.118102545
Hammersmith And Fulham,T,2023,1572407.524,-1.669633308
Hammersmith And Fulham,T,2024,1619693.06,3.007206121
Haringey,D,1995,373450.8929,
Haringey,D,1996,651643.5063,74.49242157
Haringey,D,1997,375901.8254,-42.3148053
Haringey,D,1998,539542.88,43.53292364
Haringey,D,1999,626670.3922,16.14839439
Haringey,D,2000,663207.7465,5.83039422
Haringey,D,2001,807182.9833,21.70891966
Haringey,D,2002,953142.4828,18.08257885
Haringey,D,2003,925360,-2.914829972
Haringey,D,2004,1041064.773,12.50375775
Haringey,D,2005,1222138.889,17.39316524
Haringey,D,2006,1432009.906,17.1724359
Haringey,D,2007,1344617.514,-6.10277845
Haringey,D,2008,1545206.897,14.91795103
Haringey,D,2009,916692.3684,-40.67510503
Haringey,D,2010,1518115.385,65.60794405
Haringey,D,2011,1634600,7.672975096
Haringey,D,2012,1578863.267,-3.40980872
Haringey,D,2013,2276793.78,44.20462036
Haringey,D,2014,3034765.625,33.29119449
Haringey,D,2015,2547983.537,-16.04018724
Haringey,D,2016,3015812.975,18.36077163
Haringey,D,2017,2042058.824,-32.28828046
Haringey,D,2018,2671730.769,30.83515217
Haringey,D,2019,2194030.303,-17.87981303
Haringey,D,2020,2709928.571,23.51372575
Haringey,D,2021,2630070.175,-2.946881952
Haringey,D,2022,3046852,15.84679483
Haringey,D,2023,2451078.261,-19.55374725
Haringey,D,2024,2342525,-4.4287962
Haringey,F,1995,66091.76154,
Haringey,F,1996,70790.23502,7.109015364
Haringey,F,1997,81591.24879,15.25777357
Haringey,F,1998,90367.82702,10.75676419
Haringey,F,1999,107922.9195,19.42626385
Haringey,F,2000,125422.8459,16.21520846
Haringey,F,2001,144437.0627,15.16009035
Haringey,F,2002,170847.5785,18.2851377
Haringey,F,2003,181007.3486,5.946686675
Haringey,F,2004,199554.2916,10.24651382
Haringey,F,2005,205841.5432,3.150647154
Haringey,F,2006,222241.0221,7.967040383
Haringey,F,2007,254039.624,14.30816038
Haringey,F,2008,252410.5805,-0.641255665
Haringey,F,2009,248517.4692,-1.542372485
Haringey,F,2010,277156.3801,11.52390254
Haringey,F,2011,290292.5589,4.739627074
Haringey,F,2012,298211.6082,2.727954628
Haringey,F,2013,319151.4058,7.021791586
Haringey,F,2014,366381.1793,14.79854784
Haringey,F,2015,393291.3244,7.344849183
Haringey,F,2016,407341.1989,3.572383548
Haringey,F,2017,479798.6619,17.78790438
Haringey,F,2018,465592.6993,-2.960817463
Haringey,F,2019,454285.722,-2.428512589
Haringey,F,2020,453470.741,-0.179398337
Haringey,F,2021,483055.0778,6.523979198
Haringey,F,2022,504119.5118,4.36066921
Haringey,F,2023,501364.3458,-0.546530331
Haringey,F,2024,474886.2304,-5.281212288
Haringey,O,2010,580000,
Haringey,O,2012,6500,-98.87931034
Haringey,O,2013,1070309.524,16366.30037
Haringey,O,2014,853030.9091,-20.30054016
Haringey,O,2015,2247859.532,163.5144294
Haringey,O,2016,927022.5511,-58.75976511
Haringey,O,2017,1179895.327,27.27795296
Haringey,O,2018,1106423.136,-6.227009187
Haringey,O,2019,1806494.169,63.27335447
Haringey,O,2020,1434633.425,-20.58466341
Haringey,O,2021,1234892.297,-13.92279897
Haringey,O,2022,1418022.668,14.82966341
Haringey,O,2023,2062380.225,45.44056815
Haringey,O,2024,666497.3692,-67.68309931
Haringey,S,1995,169479.6391,
Haringey,S,1996,183883.1727,8.498680827
Haringey,S,1997,211977.6654,15.27844679
Haringey,S,1998,237482.4364,12.03181994
Haringey,S,1999,300043.4797,26.34344003
Haringey,S,2000,290284.075,-3.252663476
Haringey,S,2001,345702.7749,19.09119538
Haringey,S,2002,412644.8209,19.36404648
Haringey,S,2003,419451.1517,1.649440495
Haringey,S,2004,445573.5667,6.227760929
Haringey,S,2005,464175.4101,4.174808576
Haringey,S,2006,507518.1546,9.337578752
Haringey,S,2007,621914.4493,22.54033548
Haringey,S,2008,668587.4609,7.504731835
Haringey,S,2009,682163.3803,2.030537534
Haringey,S,2010,690731.547,1.25602853
Haringey,S,2011,778053.6894,12.64197978
Haringey,S,2012,794915.3684,2.167161368
Haringey,S,2013,1002137.881,26.06850003
Haringey,S,2014,1011661.043,0.950284573
Haringey,S,2015,1116815.551,10.39424307
Haringey,S,2016,1111567.071,-0.46995049
Haringey,S,2017,1122644.11,0.996524611
Haringey,S,2018,1172005.89,4.396921436
Haringey,S,2019,1221581.282,4.229961014
Haringey,S,2020,1285526.971,5.234665076
Haringey,S,2021,1291060.581,0.430454602
Haringey,S,2022,1399089.295,8.367439627
Haringey,S,2023,1453922.067,3.919175952
Haringey,S,2024,1385222.364,-4.725129675
Haringey,T,1995,91537.8111,
Haringey,T,1996,102920.9046,12.43540061
Haringey,T,1997,116294.0525,12.99361674
Haringey,T,1998,142848.7245,22.83407573
Haringey,T,1999,160296.156,12.21392181
Haringey,T,2000,182365.705,13.76798393
Haringey,T,2001,208324.1613,14.23428614
Haringey,T,2002,248466.1843,19.26901935
Haringey,T,2003,266954.3936,7.440935805
Haringey,T,2004,294676.0969,10.3844342
Haringey,T,2005,315250.9626,6.982197038
Haringey,T,2006,346875.6359,10.03158659
Haringey,T,2007,415466.7468,19.77397769
Haringey,T,2008,392368.3375,-5.559628888
Haringey,T,2009,411565.7767,4.892708552
Haringey,T,2010,460102.5489,11.79319928
Haringey,T,2011,462083.8867,0.430629614
Haringey,T,2012,518900.2098,12.29567286
Haringey,T,2013,569464.6884,9.74454774
Haringey,T,2014,634011.8235,11.33470369
Haringey,T,2015,673583.2863,6.241439249
Haringey,T,2016,721517.336,7.116276586
Haringey,T,2017,796804.3904,10.43454546
Haringey,T,2018,785659.6219,-1.39868311
Haringey,T,2019,772899.4442,-1.624135617
Haringey,T,2020,792313.0581,2.511790381
Haringey,T,2021,802228.9263,1.251508878
Haringey,T,2022,902567.1321,12.50742805
Haringey,T,2023,861775.8295,-4.519475744
Haringey,T,2024,849303.1002,-1.447328751
Harlow,F,2018,500000,
Harrow,D,1995,198033.6411,
Harrow,D,1996,202557.3964,2.284336763
Harrow,D,1997,254181.1456,25.48598574
Harrow,D,1998,280685.9601,10.42752975
Harrow,D,1999,306837.0477,9.316849195
Harrow,D,2000,361351.0638,17.76643871
Harrow,D,2001,388882.413,7.619003225
Harrow,D,2002,483804.284,24.40888758
Harrow,D,2003,545812.0816,12.81671115
Harrow,D,2004,565160.3687,3.544862383
Harrow,D,2005,600016.8167,6.167532238
Harrow,D,2006,626379.3275,4.393628669
Harrow,D,2007,688802.1495,9.965658055
Harrow,D,2008,711833.7861,3.343723112
Harrow,D,2009,599078.6023,-15.84010004
Harrow,D,2010,682563.7375,13.93558957
Harrow,D,2011,728371.3333,6.711108914
Harrow,D,2012,720506.931,-1.079724303
Harrow,D,2013,724740.3947,0.587567381
Harrow,D,2014,878353.3482,21.19558322
Harrow,D,2015,1011085.289,15.11145157
Harrow,D,2016,998468.0085,-1.247894782
Harrow,D,2017,1004653.5,0.619498219
Harrow,D,2018,980392.5891,-2.414853568
Harrow,D,2019,962481.308,-1.826949864
Harrow,D,2020,968926.2745,0.669619911
Harrow,D,2021,1024243.286,5.709104305
Harrow,D,2022,1141576.471,11.45559717
Harrow,D,2023,1163311.27,1.903928391
Harrow,D,2024,1085669.402,-6.674212618
Harrow,F,1995,61709.89167,
Harrow,F,1996,63443.97856,2.810063105
Harrow,F,1997,68423.4034,7.848538104
Harrow,F,1998,83425.23273,21.92499729
Harrow,F,1999,96055.91508,15.1401224
Harrow,F,2000,112949.1461,17.58687216
Harrow,F,2001,133759.67,18.42468462
Harrow,F,2002,162789.7681,21.70317712
Harrow,F,2003,182844.2742,12.31926693
Harrow,F,2004,196738.9219,7.599170277
Harrow,F,2005,202311.5528,2.832500456
Harrow,F,2006,209583.9068,3.594631103
Harrow,F,2007,220513.5462,5.214923038
Harrow,F,2008,224914.1642,1.995622527
Harrow,F,2009,200557.3154,-10.82939746
Harrow,F,2010,218491.8288,8.942338174
Harrow,F,2011,222859.3614,1.998945518
Harrow,F,2012,231267.5226,3.772855303
Harrow,F,2013,250783.9377,8.438891408
Harrow,F,2014,280919.2834,12.01645763
Harrow,F,2015,310511.3778,10.53402032
Harrow,F,2016,335683.7869,8.106759032
Harrow,F,2017,349563.153,4.134654885
Harrow,F,2018,360499.1359,3.1284713
Harrow,F,2019,351680.9751,-2.446097643
Harrow,F,2020,356967.2433,1.503143084
Harrow,F,2021,363136.6157,1.728274095
Harrow,F,2022,368443.3938,1.461372344
Harrow,F,2023,353274.654,-4.116979708
Harrow,F,2024,340324.4653,-3.665756533
Harrow,O,2012,29750,
Harrow,O,2013,1869795.833,6185.028011
Harrow,O,2014,1735956.568,-7.157961494
Harrow,O,2015,1680908.893,-3.171028339
Harrow,O,2016,1009487.597,-39.94394335
Harrow,O,2017,1632078.162,61.67391921
Harrow,O,2018,1063435.241,-34.84164752
Harrow,O,2019,1243554.865,16.93752628
Harrow,O,2020,930212.2663,-25.19732803
Harrow,O,2021,2367852.385,154.549684
Harrow,O,2022,811214.7086,-65.74048645
Harrow,O,2023,850522.0753,4.845494817
Harrow,O,2024,1024947.138,20.50799947
Harrow,S,1995,94600.37852,
Harrow,S,1996,99375.04625,5.047197283
Harrow,S,1997,119174.747,19.92421793
Harrow,S,1998,137544.4056,15.41405293
Harrow,S,1999,149981.5819,9.042298934
Harrow,S,2000,183429.096,22.30108102
Harrow,S,2001,204007.2751,11.21860138
Harrow,S,2002,239754.3912,17.52247119
Harrow,S,2003,277807.1723,15.87156798
Harrow,S,2004,290128.3604,4.435158359
Harrow,S,2005,298076.9162,2.739668689
Harrow,S,2006,318059.4346,6.703812772
Harrow,S,2007,353970.6086,11.29071178
Harrow,S,2008,348952.6731,-1.417613609
Harrow,S,2009,319284.5095,-8.502059428
Harrow,S,2010,356304.7582,11.59475254
Harrow,S,2011,362910.071,1.85383794
Harrow,S,2012,383635.0771,5.710782854
Harrow,S,2013,418823.6732,9.172413629
Harrow,S,2014,466186.7474,11.30859529
Harrow,S,2015,518748.7379,11.27487873
Harrow,S,2016,568055.5467,9.504950127
Harrow,S,2017,590731.472,3.991849999
Harrow,S,2018,585936.5676,-0.811689341
Harrow,S,2019,563567.7819,-3.817612174
Harrow,S,2020,579394.0017,2.808219402
Harrow,S,2021,622786.0861,7.489218784
Harrow,S,2022,651558.2025,4.619903545
Harrow,S,2023,652070.1916,0.078579179
Harrow,S,2024,650240.296,-0.280628631
Harrow,T,1995,76160.96751,
Harrow,T,1996,82511.65379,8.338505265
Harrow,T,1997,99050.60681,20.04438434
Harrow,T,1998,111335.6329,12.40277716
Harrow,T,1999,134227.3964,20.56103964
Harrow,T,2000,151323.195,12.736445
Harrow,T,2001,171408.414,13.2730604
Harrow,T,2002,206576.114,20.51690413
Harrow,T,2003,235944.8123,14.2168897
Harrow,T,2004,248924.7055,5.501241197
Harrow,T,2005,252629.6105,1.488363688
Harrow,T,2006,269404.0973,6.639952798
Harrow,T,2007,296199.4701,9.946163799
Harrow,T,2008,305081.131,2.998540437
