Unnamed: 0,X.5BBE9CB3.6332.4EB0.9CD3.8737CEA4A65A.,X42000,Date,NE4.9DN,S,N,F,X8,Unnamed..8,MATFEN.PLACE,FENHAM,NEWCASTLE.UPON.TYNE,NEWCASTLE.UPON.TYNE.1,TYNE.AND.WEAR,A,A.1,Quarter,Education.Growth.Rate,Bank.Growth.Rate,GDP.Growth.Rate
3783129,{237B17FD-8E80-22AC-E063-4804A8C0EA3A},570000,2024-01-30 00:00,SW16 6BG,T,N,F,113,,BESLEY STREET,,LONDON,WANDSWORTH,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3783130,{237B17FD-8E81-22AC-E063-4804A8C0EA3A},8400000,2024-04-26 00:00,NW8 9SA,S,N,F,1,,MELINA PLACE,,LONDON,CITY OF WESTMINSTER,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783131,{237B17FD-8E82-22AC-E063-4804A8C0EA3A},1650000,2024-05-10 00:00,N16 9LT,T,N,F,56,,WINSTON ROAD,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783132,{237B17FD-8E83-22AC-E063-4804A8C0EA3A},1360000,2024-08-23 00:00,SE22 0BA,T,N,F,196,,FRIERN ROAD,,LONDON,SOUTHWARK,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783133,{237B17FD-8E84-22AC-E063-4804A8C0EA3A},1168213,2024-05-01 00:00,SW2 4JQ,T,N,F,4,,THORNCLIFFE ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783134,{237B17FD-8E86-22AC-E063-4804A8C0EA3A},830000,2024-09-06 00:00,SE13 5NN,T,N,F,98,,LEAHURST ROAD,,LONDON,LEWISHAM,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783135,{2ACACE8D-8755-295E-E063-4804A8C0B0EB},495000,2024-11-19 00:00,E6 3PW,T,N,F,238,,LONSDALE AVENUE,,LONDON,NEWHAM,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3783136,{2ACACE8D-8756-295E-E063-4804A8C0B0EB},422000,2024-07-10 00:00,RM3 9HP,S,N,F,54,,GOOSHAYS DRIVE,HAROLD HILL,ROMFORD,HAVERING,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3783137,{2ACACE8D-8757-295E-E063-4804A8C0B0EB},440000,2024-12-17 00:00,RM8 2NB,T,N,F,17,,IVINGHOE ROAD,,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3783138,{2ACACE8D-8758-295E-E063-4804A8C0B0EB},280000,2024-11-01 00:00,E4 8HH,T,N,F,5A,,HALL LANE,CHINGFORD,LONDON,WALTHAM FOREST,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3783139,{2ACACE8D-8759-295E-E063-4804A8C0B0EB},425000,2024-09-18 00:00,E7 8AS,T,N,F,69,,BIRCHDALE ROAD,,LONDON,NEWHAM,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3783140,{2ACACE8D-875A-295E-E063-4804A8C0B0EB},530000,2024-12-13 00:00,IG6 1NN,T,N,F,63,,CROWN ROAD,BARKINGSIDE,ILFORD,REDBRIDGE,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3783141,{2ACACE8D-875C-295E-E063-4804A8C0B0EB},345000,2024-11-25 00:00,IG6 2TE,F,N,L,306,,FENCEPIECE ROAD,BARKINGSIDE,ILFORD,REDBRIDGE,GREATER LONDON,B,A,2024 Q4,1.6,0.3,0.1
3783142,{237B17FD-8E87-22AC-E063-4804A8C0EA3A},1375000,2024-08-12 00:00,SW4 7DL,T,N,F,3,,WEST ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783143,{237B17FD-8E88-22AC-E063-4804A8C0EA3A},1550000,2024-05-29 00:00,NW5 3DU,S,N,F,42,,GRAFTON ROAD,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783144,{237B17FD-8E89-22AC-E063-4804A8C0EA3A},1070000,2024-05-10 00:00,NW5 3DJ,T,N,F,9,,ALMA STREET,,LONDON,CAMDEN,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783145,{237B17FD-8E8A-22AC-E063-4804A8C0EA3A},901550,2024-04-29 00:00,SW2 4HS,S,N,F,10,,KIRKSTALL GARDENS,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783146,{237B17FD-8E8B-22AC-E063-4804A8C0EA3A},555000,2024-05-23 00:00,SW16 5AN,T,N,F,19,,GRANTON ROAD,,LONDON,LAMBETH,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783147,{237B17FD-92FA-22AC-E063-4804A8C0EA3A},485000,2024-05-07 00:00,N4 2LE,F,N,L,15,FIRST FLOOR FLAT,GLOUCESTER DRIVE,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783148,{237B17FD-92FB-22AC-E063-4804A8C0EA3A},555000,2024-08-30 00:00,E2 6GE,F,N,L,73,FLAT 5A,TEMPLE STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783149,{237B17FD-92FC-22AC-E063-4804A8C0EA3A},1240000,2024-09-03 00:00,N1 7ST,F,N,L,"UNION WHARF, 23",FLAT 306,WENLOCK ROAD,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783150,{237B17FD-92FD-22AC-E063-4804A8C0EA3A},379000,2024-05-03 00:00,N16 5TU,F,N,L,"WOODMAN APARTMENTS, 21",FLAT 5,STAMFORD HILL,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783151,{237B17FD-92FE-22AC-E063-4804A8C0EA3A},505000,2024-05-15 00:00,E8 2AW,F,N,L,151B,,AMHURST ROAD,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783152,{237B17FD-92FF-22AC-E063-4804A8C0EA3A},417500,2024-09-20 00:00,E17 9HN,F,N,L,44,FLAT 1,ROLAND ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783153,{237B17FD-9300-22AC-E063-4804A8C0EA3A},385100,2024-06-14 00:00,E1 4SG,F,N,L,"MERCER COURT, 6",FLAT 110,CANDLE STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783154,{237B17FD-9301-22AC-E063-4804A8C0EA3A},475000,2024-07-16 00:00,E9 7HL,T,N,L,12,,RUTHVEN STREET,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783155,{237B17FD-9302-22AC-E063-4804A8C0EA3A},475000,2024-08-22 00:00,E9 7HL,T,N,L,11,,RUTHVEN STREET,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783156,{237B17FD-9303-22AC-E063-4804A8C0EA3A},452500,2024-07-26 00:00,NW6 5PS,F,N,L,41,GARDEN  FLAT,MALVERN ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783157,{237B17FD-9304-22AC-E063-4804A8C0EA3A},250001,2024-08-29 00:00,NW9 9AB,F,N,L,"KENWOOD COURT, 1",FLAT 22,ELMWOOD CRESCENT,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783158,{237B17FD-9305-22AC-E063-4804A8C0EA3A},390000,2024-04-30 00:00,E10 7PD,F,N,L,23,,CLEMENTINA ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783159,{237B17FD-9306-22AC-E063-4804A8C0EA3A},525000,2024-05-31 00:00,NW11 8DY,F,N,L,19A,,GOLDERS GREEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783160,{237B17FD-9307-22AC-E063-4804A8C0EA3A},535000,2024-09-04 00:00,E8 1FQ,F,N,L,10,FLAT 10,ATKINS SQUARE,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783161,{237B17FD-9308-22AC-E063-4804A8C0EA3A},385000,2024-08-28 00:00,N1 1ED,F,N,L,247,FLAT 1,CALEDONIAN ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783162,{237B17FD-9309-22AC-E063-4804A8C0EA3A},470000,2024-09-13 00:00,N15 3JP,F,N,L,SALISBURY MANSIONS,FLAT 2,ST ANNS ROAD,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783163,{237B17FD-930A-22AC-E063-4804A8C0EA3A},350000,2024-08-30 00:00,TW8 0FT,F,N,L,LIGHTERAGE COURT,FLAT 11,HIGH STREET,,BRENTFORD,HOUNSLOW,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783164,{237B17FD-930B-22AC-E063-4804A8C0EA3A},462000,2024-09-19 00:00,E14 0NH,F,N,L,"LIGHTERMAN POINT, 3",FLAT 909,NEW VILLAGE AVENUE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783165,{237B17FD-930F-22AC-E063-4804A8C0EA3A},835000,2024-09-03 00:00,NW7 1FA,T,N,F,12,,CHARLES SEVRIGHT WAY,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783166,{237B17FD-9310-22AC-E063-4804A8C0EA3A},335000,2024-08-23 00:00,W5 3LP,F,N,L,46C,,FORDHOOK AVENUE,,LONDON,EALING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783167,{237B17FD-9312-22AC-E063-4804A8C0EA3A},287000,2024-05-13 00:00,W4 1LA,F,N,L,CHESTNUT HOUSE,FLAT 16,THE ORCHARD,,LONDON,EALING,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783168,{237B17FD-9313-22AC-E063-4804A8C0EA3A},455000,2024-04-08 00:00,N15 3BS,F,N,L,46A,,ABBOTSFORD AVENUE,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783169,{237B17FD-9314-22AC-E063-4804A8C0EA3A},115000,2024-08-20 00:00,HA3 0PN,F,N,L,"WOODCOCK COURT, 258 - 266",FLAT 24,WOODCOCK HILL,,HARROW,BRENT,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783170,{237B17FD-9315-22AC-E063-4804A8C0EA3A},350000,2024-04-30 00:00,HA2 7HD,F,N,L,MONARCHS COURT,10,IMPERIAL DRIVE,,HARROW,HARROW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783171,{237B17FD-9316-22AC-E063-4804A8C0EA3A},650000,2024-09-13 00:00,EC4A 1BF,F,N,L,"ST. DUNSTANS HOUSE, 133 - 137",APARTMENT 64,FETTER LANE,,LONDON,CITY OF LONDON,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783172,{237B17FD-9317-22AC-E063-4804A8C0EA3A},440000,2024-09-02 00:00,HA9 8FF,F,N,L,"WESTSIDE COURT, 71",FLAT 30,FORTY AVENUE,,WEMBLEY,BRENT,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783173,{237B17FD-9318-22AC-E063-4804A8C0EA3A},350000,2024-09-13 00:00,NW9 9BQ,F,N,L,PALM COURT,FLAT 4,ALPINE ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783174,{237B17FD-9319-22AC-E063-4804A8C0EA3A},485000,2024-08-23 00:00,N1 7NA,F,N,L,2,FLAT 24,WELLESLEY TERRACE,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783175,{237B17FD-931A-22AC-E063-4804A8C0EA3A},535000,2024-04-26 00:00,E5 9RZ,F,N,L,"MILL COURT, 4",11,ESSEX WHARF,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783176,{237B17FD-931C-22AC-E063-4804A8C0EA3A},640000,2024-05-03 00:00,TW8 0HR,F,N,L,"ROTHSCHILD HOUSE, 8",APARTMENT 3,KEW BRIDGE ROAD,,BRENTFORD,HOUNSLOW,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783177,{237B17FD-931D-22AC-E063-4804A8C0EA3A},250000,2024-08-21 00:00,HA0 3QW,F,N,L,91,,ASH WALK,,WEMBLEY,BRENT,GREATER LONDON,B,A,2024 Q3,1.6,-0.25,0.1
3783178,{237B17FD-931E-22AC-E063-4804A8C0EA3A},375000,2024-08-14 00:00,NW9 8DH,S,N,L,11,,WELLS DRIVE,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783179,{237B17FD-964C-22AC-E063-4804A8C0EA3A},380000,2024-08-27 00:00,EN1 1HW,F,N,L,"PASTERS COURT, 1B",FLAT 5,TRINITY AVENUE,,ENFIELD,ENFIELD,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783180,{237B17FD-964E-22AC-E063-4804A8C0EA3A},730000,2024-04-26 00:00,N19 4PN,F,N,L,7,SECOND AND ATTIC FLOOR FLAT,HIGHWOOD ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783181,{237B17FD-9652-22AC-E063-4804A8C0EA3A},270000,2024-04-11 00:00,UB8 1XU,F,N,L,4,,LANCRESSE CLOSE,,UXBRIDGE,HILLINGDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783182,{237B17FD-9654-22AC-E063-4804A8C0EA3A},325000,2024-08-23 00:00,W3 9HN,F,N,L,143,FLAT B,LYNTON ROAD,,LONDON,EALING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783183,{237B17FD-9667-22AC-E063-4804A8C0EA3A},325000,2024-03-28 00:00,E14 7ED,F,N,L,LEYBOURNE HOUSE,FLAT 5,DOD STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3783184,{237B17FD-9674-22AC-E063-4804A8C0EA3A},441000,2024-05-10 00:00,N7 9UR,F,N,L,93,,BUNNING WAY,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783185,{237B17FD-96A7-22AC-E063-4804A8C0EA3A},1605500,2024-03-26 00:00,N5 2HG,F,N,L,113,GROUND FLOOR AND LOWER GROUND FLOOR FLAT,HIGHBURY NEW PARK,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3783186,{237B17FD-96C2-22AC-E063-4804A8C0EA3A},707000,2024-05-24 00:00,E14 3BH,F,N,L,12,,CUMBERLAND MILLS SQUARE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783187,{237B17FD-96C4-22AC-E063-4804A8C0EA3A},170000,2024-09-04 00:00,N21 1TP,F,N,L,"REGAN LODGE, 84",FLAT 6,PENNINGTON DRIVE,,LONDON,ENFIELD,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783188,{237B17FD-96D4-22AC-E063-4804A8C0EA3A},375000,2024-08-27 00:00,UB2 5QJ,F,N,L,27,,SALISBURY ROAD,,SOUTHALL,EALING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783189,{237B17FD-96EA-22AC-E063-4804A8C0EA3A},560000,2024-04-30 00:00,EC1V 0ES,F,N,L,30B,,NORTHAMPTON SQUARE,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783190,{237B17FD-970F-22AC-E063-4804A8C0EA3A},780000,2024-05-17 00:00,EC2Y 8BP,F,N,L,MOUNTJOY HOUSE,FLAT 308,BARBICAN,,LONDON,CITY OF LONDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783191,{237B17FD-9712-22AC-E063-4804A8C0EA3A},510000,2024-04-05 00:00,NW6 6AS,F,N,L,ADDISON COURT,FLAT 14,BRONDESBURY ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783192,{237B17FD-9722-22AC-E063-4804A8C0EA3A},370888,2024-01-08 00:00,HA1 4QD,D,N,L,58,,PINNER VIEW,,HARROW,HARROW,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3783193,{237B17FD-9726-22AC-E063-4804A8C0EA3A},375900,2024-08-16 00:00,E10 7PF,T,N,L,32,,KETTLEBASTON ROAD,,LONDON,WALTHAM FOREST,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783194,{237B17FD-972B-22AC-E063-4804A8C0EA3A},630000,2024-02-05 00:00,N17 9LX,F,N,L,"NAVIGATION POINT, 2",FLAT 2001,HALE WHARF,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q1,1.6,0.25,0.7
3783195,{237B17FD-972C-22AC-E063-4804A8C0EA3A},384000,2024-06-28 00:00,N20 0NJ,F,N,L,FRIERN COURT,FLAT 9,FRIERN BARNET LANE,,LONDON,BARNET,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783196,{237B17FD-973F-22AC-E063-4804A8C0EA3A},722500,2024-05-24 00:00,W4 5LD,T,N,L,198,,SOUTHFIELD ROAD,,LONDON,EALING,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783197,{237B17FD-974E-22AC-E063-4804A8C0EA3A},625000,2024-05-03 00:00,N5 1HT,F,N,L,138,THE GROUND FLOOR FLAT AT,CALABRIA ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783198,{237B17FD-975C-22AC-E063-4804A8C0EA3A},472000,2024-04-29 00:00,N5 2HS,F,N,L,17B,,BERESFORD ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783199,{237B17FD-9766-22AC-E063-4804A8C0EA3A},275000,2024-07-01 00:00,N8 7QG,F,N,L,EAGLE COURT,FLAT 2,HIGH STREET,,LONDON,HARINGEY,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783200,{237B17FD-977D-22AC-E063-4804A8C0EA3A},285000,2024-06-28 00:00,UB8 2DW,F,N,L,"CLEVELAND LODGE, 7",FLAT 5,CLEVELAND ROAD,,UXBRIDGE,HILLINGDON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783201,{237B17FD-9797-22AC-E063-4804A8C0EA3A},2500000,2024-05-30 00:00,N20 8JP,D,N,F,16,,TOTTERIDGE VILLAGE,,LONDON,BARNET,GREATER LONDON,B,A,2024 Q2,1.6,-0.25,0.5
3783202,{237B17FD-979F-22AC-E063-4804A8C0EA3A},850000,2024-04-26 00:00,N16 8EF,F,N,L,65A,,WALFORD ROAD,,LONDON,HACKNEY,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783203,{237B17FD-97A4-22AC-E063-4804A8C0EA3A},410000,2024-04-05 00:00,N1 0LG,F,N,L,44,,COWDENBEATH PATH,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783204,{237B17FD-97A5-22AC-E063-4804A8C0EA3A},570000,2024-08-16 00:00,UB5 4QU,S,N,F,84,,KILLOWEN AVENUE,,NORTHOLT,EALING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783205,{237B17FD-97A8-22AC-E063-4804A8C0EA3A},500000,2024-05-21 00:00,E14 3PZ,F,N,L,"GRANGER HOUSE, 18",FLAT 1003,NEW UNION CLOSE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783206,{237B17FD-97AA-22AC-E063-4804A8C0EA3A},450000,2024-04-26 00:00,NW2 6SP,F,N,L,50B,,CEDAR ROAD,,LONDON,BRENT,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783207,{237B17FD-97AB-22AC-E063-4804A8C0EA3A},495000,2024-09-05 00:00,E14 3ZS,F,N,L,RENOWN HOUSE,FLAT 204,NEW UNION CLOSE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783208,{237B17FD-97AC-22AC-E063-4804A8C0EA3A},720000,2024-08-19 00:00,W3 7RE,F,N,L,6,,AGNES ROAD,,LONDON,EALING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783209,{237B17FD-97AD-22AC-E063-4804A8C0EA3A},518500,2024-04-25 00:00,E14 3ZS,F,N,L,RENOWN HOUSE,FLAT 504,NEW UNION CLOSE,,LONDON,TOWER HAMLETS,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783210,{237B17FD-97AF-22AC-E063-4804A8C0EA3A},1150622,2024-04-30 00:00,N1 0ES,F,N,L,74A,,BARNSBURY ROAD,,LONDON,ISLINGTON,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783211,{237B17FD-9F41-22AC-E063-4804A8C0EA3A},210000,2024-09-03 00:00,RM14 3HL,F,N,L,314A,,ST MARY'S LANE,,UPMINSTER,HAVERING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783212,{237B17FD-9F42-22AC-E063-4804A8C0EA3A},500000,2024-08-28 00:00,IG6 1EG,T,N,F,47,,HATLEY AVENUE,,ILFORD,REDBRIDGE,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783213,{237B17FD-9F43-22AC-E063-4804A8C0EA3A},202000,2024-08-23 00:00,RM13 8GF,F,N,L,SNOWDROP COURT,16,LOWER MARDYKE AVENUE,,RAINHAM,HAVERING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783214,{237B17FD-9F44-22AC-E063-4804A8C0EA3A},624950,2024-05-03 00:00,W6 9PB,F,N,L,3,FIRST FLOOR FLAT,NELLA ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783215,{237B17FD-9F45-22AC-E063-4804A8C0EA3A},370000,2024-04-12 00:00,IG8 0UE,F,N,L,"CHURCHILL LODGE, 50",26,SAVILL ROW,,WOODFORD GREEN,REDBRIDGE,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783216,{237B17FD-9F47-22AC-E063-4804A8C0EA3A},565000,2024-05-23 00:00,SW5 9SL,F,N,L,10,FLAT 3,LONGRIDGE ROAD,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783217,{237B17FD-9F48-22AC-E063-4804A8C0EA3A},640000,2024-09-04 00:00,RM14 3JR,S,N,F,19,,ST ALBANS AVENUE,,UPMINSTER,HAVERING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783218,{237B17FD-9F49-22AC-E063-4804A8C0EA3A},728000,2024-09-06 00:00,NW10 6FG,F,N,L,1A,FLAT 9,TRENMAR GARDENS,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783219,{237B17FD-9F4A-22AC-E063-4804A8C0EA3A},880000,2024-08-30 00:00,W6 0BT,F,N,L,"MARQUIS HOUSE, 45",FLAT 39,BEADON ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783220,{237B17FD-9F4B-22AC-E063-4804A8C0EA3A},1050000,2024-04-25 00:00,W14 8XH,F,N,L,GLYN MANSIONS,FLAT 24,HAMMERSMITH ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783221,{237B17FD-9F4C-22AC-E063-4804A8C0EA3A},840000,2024-05-24 00:00,W10 5UN,F,N,L,66,FLAT 8,OXFORD GARDENS,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783222,{237B17FD-9F4D-22AC-E063-4804A8C0EA3A},635000,2024-05-15 00:00,SW7 5RB,F,N,L,12,FLAT 9,STANHOPE MEWS WEST,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783223,{237B17FD-9F4E-22AC-E063-4804A8C0EA3A},315000,2024-08-16 00:00,IG7 4GY,F,N,L,"LUPINE HOUSE, 10",FLAT 8,PERIWINKLE GARDENS,,CHIGWELL,REDBRIDGE,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783224,{237B17FD-9F4F-22AC-E063-4804A8C0EA3A},495000,2024-09-04 00:00,W6 9LB,F,N,L,MARRYAT COURT,FLAT 3,CROMWELL AVENUE,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783225,{237B17FD-9F50-22AC-E063-4804A8C0EA3A},470000,2024-07-17 00:00,RM2 5JU,F,N,L,"BURNS COURT, 102",FLAT 6,BALGORES LANE,,ROMFORD,HAVERING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783226,{237B17FD-9F52-22AC-E063-4804A8C0EA3A},560000,2024-08-09 00:00,W12 7LG,F,N,L,LINCOLN APARTMENTS,64,FOUNTAIN PARK WAY,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783227,{237B17FD-9F53-22AC-E063-4804A8C0EA3A},760000,2024-09-09 00:00,IG8 7QR,S,N,F,17,,HILLSIDE AVENUE,,WOODFORD GREEN,REDBRIDGE,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783228,{237B17FD-9F54-22AC-E063-4804A8C0EA3A},575000,2024-08-30 00:00,IG7 4FH,T,N,F,76,,FIVE OAKS LANE,,CHIGWELL,REDBRIDGE,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783229,{237B17FD-9F56-22AC-E063-4804A8C0EA3A},500000,2024-08-01 00:00,W14 0PG,F,N,L,WALPOLE COURT,FLAT 9,BLYTHE ROAD,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783230,{237B17FD-9F58-22AC-E063-4804A8C0EA3A},501500,2024-08-30 00:00,W12 9DR,F,N,L,4,FLAT 3,CLIFTON AVENUE,,LONDON,HAMMERSMITH AND FULHAM,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783231,{237B17FD-9F59-22AC-E063-4804A8C0EA3A},292000,2024-08-08 00:00,RM7 9DH,F,N,L,"LOAM HOUSE, 77",FLAT 12,LONDON ROAD,,ROMFORD,HAVERING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
3783232,{237B17FD-9F5A-22AC-E063-4804A8C0EA3A},435000,2024-04-25 00:00,W2 4EE,F,N,L,"RADFORD HOUSE, 1",FLAT 9,PEMBRIDGE GARDENS,,LONDON,KENSINGTON AND CHELSEA,GREATER LONDON,A,A,2024 Q2,1.6,-0.25,0.5
3783233,{237B17FD-9F5B-22AC-E063-4804A8C0EA3A},465000,2024-08-12 00:00,RM13 8PH,T,N,F,7,,ARMADA LANE,,RAINHAM,HAVERING,GREATER LONDON,A,A,2024 Q3,1.6,-0.25,0.1
